ID,Order#,ShipDate,ExtPrice
3920,261708,2015-04-17,16502
3921,264292,2015-02-06,1226.55
3922,264320,2015-02-27,358.72
3923,264320,2015-02-24,2089.2
3924,264320,2015-02-24,211
3925,264320,2015-02-24,58.2
3926,264320,2015-02-24,409.5
3927,264320,2015-02-10,422
3928,264320,2015-02-10,533.12
3929,264320,2015-03-26,3144.48
3930,264320,2015-03-26,950.3
3931,264320,2015-03-26,950.3
3932,264320,2015-03-26,8770.4
3933,264320,2015-03-26,6139.28
3934,264320,2015-03-26,2631.12
3935,264320,2015-03-24,1002
3936,264321,2015-02-12,102.86
3937,264321,2015-04-23,102.86
3938,264321,2015-04-23,229.8
3939,264321,2015-02-12,229.8
3940,264321,2015-03-14,11422.6
3941,264321,2015-03-11,1476.16
3942,264321,2015-03-11,421.76
3943,264321,2015-03-18,1807.56
3944,264321,2015-03-11,4217.6
3945,264321,2015-04-10,2021.88
3946,264321,2015-04-10,2021.88
3947,264321,2015-04-13,2691.38
3948,264322,2015-03-26,743.25
3949,264323,2015-02-12,33.49
3950,264323,2015-02-11,91.83
3951,264323,2015-02-10,301.96
3952,264323,2015-02-10,133.18
3953,264323,2015-04-16,10884.8
3954,264323,2015-03-31,8503.75
3955,264323,2015-03-26,9783.4
3956,264324,2015-03-20,3990.37
3957,264324,2015-03-18,3990.37
3958,264324,2015-03-20,3990.37
3959,264324,2015-03-20,3990.37
3960,264324,2015-03-20,3990.37
3961,264324,2015-03-10,7789.05
3962,264325,2015-02-16,410.95
3963,264325,2015-02-25,121.45
3964,264325,2015-02-25,121.45
3965,264325,2015-02-27,1054.4
3966,264325,2015-02-25,242.9
3967,264325,2015-02-27,502.1
3968,264325,2015-03-24,1519.5
3969,264325,2015-02-25,938.4
3970,264325,2015-03-18,1574.66
3971,264325,2015-03-09,82.19
3972,264325,2015-02-25,421.76
3973,264325,2015-02-25,241
3974,264326,2015-03-09,1187.92
3975,264327,2015-02-17,10152
3976,264328,2015-02-24,1530
3977,264329,2015-02-26,2400
3978,264329,2015-02-11,3640
3979,264330,2015-02-24,1980
3980,264331,2015-02-27,19040
3981,264332,2015-02-09,930
3982,264332,2015-03-30,47
3983,264332,2015-03-10,811.5
3984,264332,2015-03-02,253.2
3985,264332,2015-03-12,426
3986,264332,2015-02-18,4412
3987,264332,2015-03-30,4412
3988,264332,2015-03-12,543
3989,264332,2015-03-02,1179.36
3990,264332,2015-03-10,562
3991,264332,2015-03-12,424.32
3992,264333,2015-02-09,303.48
3993,264334,2015-03-09,32792.55
3994,264334,2015-03-10,78.2
3995,264334,2015-03-03,2743.8
3996,264335,2015-03-06,715.26
3997,264336,2015-04-20,8965.44
3998,264337,2015-03-18,1453.32
3999,264337,2015-04-01,1332
4000,264337,2015-05-12,3379.34
4001,264338,2015-03-27,2873.5
4002,264338,2015-04-20,974.08
4003,264338,2015-03-05,223.24
4004,264338,2015-03-13,1701.15
4005,264338,2015-03-30,372.86
4006,264338,2015-05-05,3741.81
4007,264339,2015-04-20,1422.9
4008,264340,2015-02-27,3600
4009,264341,2015-03-31,0
4010,264341,2015-03-31,0
4011,264341,2015-03-24,0
4012,264342,2015-06-20,522.34
4013,264343,2015-06-19,5223.4
4014,263831,2015-02-07,0
4015,264058,2015-02-05,312.32
4016,258432,2015-02-06,360
4017,258432,2015-02-10,1080
4018,258432,2015-02-10,360
4019,258432,2015-03-30,1080
4020,258432,2015-03-30,360
4021,258432,2015-03-27,360
4022,258432,2015-04-03,360
4023,258432,2015-04-29,720
4024,258432,2015-04-29,360
4025,258432,2015-05-21,1080
4026,258432,2015-05-29,360
4027,258432,2015-06-09,360
4028,258432,2015-06-17,360
4029,258432,2015-07-06,360
4030,258432,2015-06-03,360
4031,258432,2015-07-13,360
4032,258432,2015-07-31,360
4033,258432,2015-08-10,360
4034,258432,2015-07-20,360
4035,258432,2015-06-30,720
4036,258432,2015-08-17,360
4037,258432,2015-08-26,720
4038,258432,2015-09-23,720
4039,258432,2015-09-23,360
4040,258432,2015-09-25,360
4041,258433,2015-03-27,1600
4042,258433,2015-03-27,400
4043,258433,2015-03-27,400
4044,258433,2015-04-29,400
4045,258433,2015-04-03,400
4046,258433,2015-04-29,400
4047,258433,2015-05-21,800
4048,258433,2015-05-06,400
4049,258433,2015-05-21,400
4050,258433,2015-05-29,400
4051,258433,2015-06-09,400
4052,258433,2015-06-13,400
4053,258433,2015-06-03,400
4054,258433,2015-06-30,1200
4055,258433,2015-07-13,400
4056,258433,2015-07-20,400
4057,258433,2015-07-24,400
4058,258433,2015-07-24,400
4059,258433,2015-07-29,400
4060,258433,2015-08-26,400
4061,258433,2015-08-26,400
4062,258433,2015-09-15,400
4063,258433,2015-09-19,800
4064,264344,2015-02-05,509.11
4065,264345,2015-03-05,2404.82
4066,264345,2015-02-09,207.99
4067,264345,2015-02-13,425.46
4068,264345,2015-02-09,247.32
4069,264345,2015-03-26,952.18
4070,264345,2015-03-26,2856.54
4071,264345,2015-02-12,507.99
4072,264345,2015-02-26,290.6
4073,264346,2015-02-27,15996.03
4074,264346,2015-02-18,828.25
4075,264346,2015-04-17,6002.42
4076,264346,2015-02-26,168.21
4077,264347,2015-03-09,807.36
4078,264347,2015-03-09,103.02
4079,264347,2015-03-20,368.56
4080,264347,2015-03-20,828.65
4081,264348,2015-03-16,6659.5
4082,264348,2015-03-16,2279.11
4083,264349,2015-03-24,562
4084,264350,2015-03-10,1160.88
4085,264350,2015-03-30,1160.88
4086,264351,2015-03-30,3632.4
4087,264352,2015-04-09,6165.44
4088,264352,2015-03-31,178.59
4089,264353,2015-03-06,2774.34
4090,264353,2015-03-25,3062.61
4091,264353,2015-03-24,1387.17
4092,264353,2015-03-17,111.53
4093,264353,2015-03-24,1122.38
4094,264354,2015-03-13,46.22
4095,264354,2015-04-27,3335.64
4096,264354,2015-06-15,513.2
4097,262680,2015-05-07,0
4098,264355,2015-05-01,17700
4099,264355,2015-05-01,17700
4100,264355,2015-05-01,17700
4101,264355,2015-05-04,17700
4102,264355,2015-05-04,17700
4103,264355,2015-04-10,5900
4104,264355,2015-05-01,4720
4105,264355,2015-05-04,7080
4106,264355,2015-05-01,17700
4107,264355,2015-05-01,17700
4108,253690,2015-02-24,3745.35
4109,264355,2015-05-01,8260
4110,264355,2015-05-01,1180
4111,264355,2015-05-15,8260
4112,264356,2015-03-12,379.42
4113,264357,2015-03-20,17617.8
4114,264358,2015-05-26,11851
4115,264358,2015-06-16,6772
4116,264358,2015-07-07,6772
4117,264358,2015-07-27,6772
4118,253187,2015-05-29,13958
4119,253187,2015-05-29,6979
4120,264359,2015-02-10,392.24
4121,264360,2015-03-23,1682.1
4122,264361,2015-02-23,0
4123,264362,2015-03-03,3000
4124,264363,2015-02-09,98
4125,264364,2015-03-27,1675
4126,264365,2015-06-30,27540
4127,264367,2015-03-13,2623.4
4128,264368,2015-05-04,2398.2
4129,264368,2015-04-03,6711.48
4130,264368,2015-04-07,98.35
4131,264368,2015-03-13,1741
4132,264369,2015-03-17,452.83
4133,264369,2015-03-30,18738.6
4134,264369,2015-03-31,3100.65
4135,264370,2015-03-19,4383
4136,264371,2015-02-13,997.24
4137,264371,2015-04-24,16957.6
4138,264372,2015-03-27,3151.55
4139,264373,2015-03-17,1.87
4140,253690,2015-02-24,736.95
4141,264374,2015-08-13,22585
4142,264375,2015-02-07,481.28
4143,264377,2015-04-08,2614.62
4144,264378,2015-02-10,10352.16
4145,264378,2015-03-11,10352.16
4146,264378,2015-05-29,10352.16
4147,264378,2015-07-31,10352.16
4148,264379,2015-03-09,246.3
4149,264379,2015-03-20,178.5
4150,264379,2015-02-27,240.2
4151,264379,2015-03-09,1779.25
4152,264379,2015-03-09,281
4153,264379,2015-03-11,422
4154,264379,2015-03-09,221.5
4155,264380,2015-03-14,1019.48
4156,264380,2015-03-14,1274.35
4157,264380,2015-03-14,5272
4158,264380,2015-03-14,2007.04
4159,264380,2015-02-27,117.93
4160,264380,2015-02-27,117.93
4161,264380,2015-03-14,843.52
4162,264380,2015-02-26,2723.6
4163,264380,2015-03-14,3936.65
4164,264380,2015-03-14,12451.6
4165,264380,2015-03-14,411
4166,264380,2015-03-14,1687.04
4167,264380,2015-03-14,2510.5
4168,264380,2015-03-14,1296.15
4169,264380,2015-03-14,3936.65
4170,264380,2015-03-18,1164.45
4171,264380,2015-04-23,2703.54
4172,264380,2015-05-28,426.38
4173,264380,2015-03-02,2310.26
4174,264381,2015-03-20,290.6
4175,264072,2015-02-19,3037.5
4176,264072,2015-03-09,11664
4177,264382,2015-04-06,10947.3
4178,264382,2015-05-01,10947.3
4179,264383,2015-03-06,41.44
4180,264383,2015-03-26,215.78
4181,264383,2015-03-12,137.45
4182,264384,2015-03-21,499
4183,264384,2015-03-21,998
4184,264385,2015-03-31,2770.16
4185,264386,2015-04-14,17859.44
4186,264386,2015-03-18,903.78
4187,264386,2015-03-31,903.78
4188,264387,2015-04-14,7570.2
4189,264387,2015-02-12,2085.48
4190,264387,2015-04-22,6803
4191,264387,2015-04-14,2343.45
4192,264387,2015-04-08,8273.8
4193,264388,2015-05-12,3146
4194,264366,2015-02-26,677.7
4195,264390,2015-02-20,121.45
4196,264390,2015-02-20,768.05
4197,264391,2015-05-05,1399.5
4198,264391,2015-05-05,1296
4199,264302,2015-04-16,10625
4200,253690,2015-02-26,3209.76
4201,253690,2015-02-27,436.68
4202,253690,2015-02-27,1255.53
4203,253666,2015-03-06,2740.14
4204,253666,2015-03-11,1370.07
4205,253690,2015-02-23,1664.36
4206,253690,2015-02-27,3628.95
4207,253690,2015-02-25,1037.14
4208,253690,2015-02-21,579
4209,253690,2015-03-13,1158
4210,253690,2015-02-25,4632.18
4211,264392,2015-04-08,1372.96
4212,264392,2015-04-21,8500
4213,264392,2015-05-18,11688
4214,264392,2015-05-18,13616.16
4215,264392,2015-05-18,4250
4216,264392,2015-05-18,4250
4217,264393,2015-04-17,10625
4218,264393,2015-04-20,10625
4219,264393,2015-05-04,7932
4220,264394,2015-02-26,875
4221,264395,2015-02-17,1486.5
4222,252672,2015-04-29,15295
4223,252672,2015-04-29,6555
4224,252672,2015-04-29,8740
4225,258745,2015-06-05,1493
4226,258745,2015-06-10,2986
4227,258745,2015-06-19,2986
4228,258745,2015-06-17,4479
4229,264396,2015-05-28,70620
4230,264400,2015-06-25,200
4231,264401,2015-03-27,17413.2
4232,264401,2015-04-29,8706.6
4233,254885,2015-02-16,0
4234,264402,2015-03-13,40879.84
4235,264403,2015-03-04,1315.56
4236,264403,2015-03-23,562
4237,264404,2015-04-16,3824.11
4238,264122,2015-04-10,16953.12
4239,264405,2015-05-06,7664.97
4240,264406,2015-03-02,2090.1
4241,264406,2015-03-12,357.96
4242,264407,2015-02-17,3423.75
4243,264407,2015-03-25,3027
4244,264408,2015-03-24,87.1
4245,264408,2015-03-06,117
4246,264408,2015-03-30,260.7
4247,264408,2015-03-10,76.87
4248,264409,2015-03-24,2580.45
4249,264410,2015-04-01,1795.9
4250,264410,2015-04-03,692.82
4251,264410,2015-04-14,11099
4252,264410,2015-04-09,259.8
4253,264411,2015-04-08,1910.63
4254,264411,2015-04-15,698.06
4255,264411,2015-05-11,2829
4256,264411,2015-04-24,7159.7
4257,264411,2015-03-27,6450.22
4258,264411,2015-03-19,327.82
4259,264411,2015-04-24,4816.86
4260,264411,2015-03-25,3776.5
4261,264412,2015-03-18,11566.48
4262,264412,2015-04-14,5693.22
4263,264413,2015-04-10,55870.5
4264,264413,2015-04-09,74.19
4265,264413,2015-03-31,752.36
4266,263833,2015-02-17,2428.7
4267,263438,2015-02-25,8928.66
4268,264414,2015-05-19,11051.25
4269,264415,2015-03-06,13717
4270,264416,2015-08-28,7040
4271,264418,2015-02-27,85.4
4272,264418,2015-03-11,276.76
4273,264418,2015-02-27,235.86
4274,262175,2015-02-26,6480
4275,264418,2015-03-11,1054.4
4276,264418,2015-02-27,134.35
4277,264418,2015-03-11,205.47
4278,264417,2015-02-25,6352.3
4279,264419,2015-04-13,18808.46
4280,264419,2015-04-17,3319.14
4281,264010,2015-03-06,7457.2
4282,253690,2015-02-27,3022.52
4283,253690,2015-03-03,3022.52
4284,253666,2015-03-17,4328.22
4285,253690,2015-02-25,1037.14
4286,264420,2015-05-29,7252.5
4287,264420,2015-05-29,6375
4288,264420,2015-05-29,4250
4289,264421,2015-03-14,632
4290,264422,2015-03-18,2752.14
4291,264422,2015-04-22,8694.42
4292,264423,2015-04-30,959.28
4293,264424,2015-03-31,1402.73
4294,264425,2015-04-09,296.76
4295,264420,2015-06-17,12750
4296,264426,2015-06-03,1140
4297,264427,2015-02-27,1530
4298,264428,2015-02-24,10152
4299,264429,2015-02-27,1530
4300,264430,2015-02-19,-196
4301,264431,2015-02-11,0
4302,264432,2015-02-26,133
4303,264433,2015-03-09,556.5
4304,264433,2015-03-26,556.5
4305,264433,2015-04-02,3711.9
4306,264433,2015-04-02,3711.9
4307,264433,2015-03-26,6044.29
4308,264433,2015-03-09,79.44
4309,264433,2015-03-24,1326
4310,264433,2015-03-24,1326
4311,264433,2015-04-16,1326
4312,264433,2015-03-09,192
4313,264434,2015-03-26,3341.7
4314,264434,2015-04-28,3341.7
4315,264434,2015-03-18,3163.2
4316,264434,2015-03-14,3364.44
4317,264434,2015-03-18,2064.48
4318,264434,2015-03-18,421.76
4319,264434,2015-03-02,1132.24
4320,264434,2015-03-18,1294.86
4321,264434,2015-04-23,3799.63
4322,264434,2015-03-18,2485.34
4323,264434,2015-02-26,121.45
4324,264434,2015-03-18,5272
4325,264435,2015-02-26,743.25
4326,264436,2015-03-26,4055.04
4327,264436,2015-04-10,687.8
4328,264436,2015-03-09,11.5
4329,264436,2015-03-09,58.5
4330,264436,2015-03-11,275.5
4331,264437,2015-02-25,487.5
4332,264437,2015-02-25,7637.5
4333,264438,2015-06-10,17858.04
4334,264439,2015-05-01,3075
4335,264440,2015-03-02,464.55
4336,264440,2015-03-10,522
4337,264441,2015-03-14,2594.7
4338,264441,2015-03-16,395.32
4339,264441,2015-03-18,8.2
4340,264441,2015-03-03,694.38
4341,264441,2015-03-03,22.72
4342,264441,2015-03-06,140.37
4343,264441,2015-03-31,96.93
4344,264441,2015-03-30,66.2
4345,264441,2015-03-21,1683
4346,264442,2015-04-29,4383
4347,264442,2015-03-23,35.8
4348,264442,2015-03-24,2466.84
4349,264442,2015-03-06,65.1
4350,264442,2015-03-06,57.05
4351,264443,2015-03-26,116.2
4352,264443,2015-03-31,395.32
4353,264444,2015-04-25,33915.2
4354,264445,2015-03-24,3504.93
4355,264445,2015-04-21,3188.07
4356,264445,2015-03-25,2535.78
4357,264445,2015-03-05,302.12
4358,264445,2015-03-24,220.75
4359,264446,2015-02-24,0
4360,264447,2015-05-28,403.2
4361,264448,2015-05-27,134.4
4362,264449,2015-03-05,128.5
4363,264449,2015-02-27,10.85
4364,253690,2015-03-04,2511.06
4365,264450,2015-02-25,6689.25
4366,264451,2015-03-27,18886.32
4367,264451,2015-03-14,7869.3
4368,264452,2015-04-15,4650
4369,264452,2015-04-22,4650
4370,264452,2015-04-30,4650
4371,264452,2015-05-08,4650
4372,264453,2015-04-22,9125
4373,264454,2015-04-15,196
4374,264454,2015-04-15,196
4375,264454,2015-05-05,196
4376,264454,2015-04-15,196
4377,264454,2015-04-15,196
4378,264454,2015-04-15,392
4379,264454,2015-04-16,196
4380,264454,2015-04-16,196
4381,264454,2015-04-16,392
4382,264454,2015-05-05,196
4383,264454,2015-05-05,196
4384,264454,2015-05-05,196
4385,264455,2015-04-21,250
4386,264455,2015-04-21,375
4387,264456,2015-03-07,3300
4388,264457,2015-02-24,3056
4389,264458,2015-02-17,6144
4390,264459,2015-03-06,21760
4391,264460,2015-02-16,37494
4392,264461,2015-02-20,18954
4393,264462,2015-02-17,1860
4394,264463,2015-02-27,396
4395,264464,2015-05-08,15329.94
4396,264464,2015-04-21,736.59
4397,264466,2015-03-13,6785.35
4398,264465,2015-02-17,2051
4399,263981,2015-02-16,3578.26
4400,264467,2015-04-03,2811.75
4401,264467,2015-04-09,432.48
4402,264468,2015-10-13,18643.55
4403,264469,2015-03-25,252.77
4404,264470,2015-03-17,0
4405,264471,2015-03-14,8085.91
4406,264472,2015-02-25,1539.8
4407,264472,2015-02-27,125
4408,264472,2015-02-27,768.05
4409,264472,2015-02-27,768.05
4410,264472,2015-02-27,21.7
4411,259410,2015-02-17,596
4412,264473,2015-03-26,562
4413,264473,2015-04-08,12327.48
4414,264473,2015-04-16,12327.48
4415,264473,2015-03-26,11922
4416,264473,2015-03-09,259.2
4417,264473,2015-03-09,58.2
4418,264474,2015-03-18,1565.1
4419,264474,2015-03-18,2410.2
4420,264474,2015-03-18,11422.6
4421,264474,2015-03-18,1687.04
4422,264474,2015-03-18,1090.8
4423,264474,2015-03-18,1020.21
4424,264474,2015-03-18,1461.59
4425,264474,2015-02-27,268.7
4426,264474,2015-03-18,1687.04
4427,264474,2015-03-23,273.98
4428,264474,2015-03-18,414.15
4429,264474,2015-03-18,843.52
4430,264474,2015-03-18,1807.56
4431,264474,2015-03-18,414.15
4432,264475,2015-04-02,2969.52
4433,264475,2015-02-18,346.65
4434,264475,2015-02-20,512.01
4435,264475,2015-02-20,512.01
4436,264475,2015-03-20,340.15
4437,264475,2015-02-24,2610.82
4438,264476,2015-03-02,203.55
4439,264476,2015-03-14,86.03
4440,264476,2015-03-02,3570.74
4441,264476,2015-02-27,226.3
4442,264476,2015-02-26,110.11
4443,264476,2015-02-27,110.05
4444,264477,2015-02-26,638.04
4445,264478,2015-03-27,10439
4446,264479,2015-02-26,329.7
4447,264479,2015-02-26,131.93
4448,264479,2015-02-26,81.97
4449,264480,2015-04-22,254
4450,264481,2015-04-04,194
4451,264481,2015-03-23,254
4452,264481,2015-04-04,130.32
4453,264481,2015-04-04,224.7
4454,264481,2015-03-31,411.78
4455,264481,2015-03-02,249.78
4456,264481,2015-03-31,422.5
4457,264481,2015-03-31,223.24
4458,264481,2015-03-12,393.8
4459,264481,2015-03-19,33.4
4460,264482,2015-03-17,922.56
4461,264483,2015-02-23,220.6
4462,264483,2015-03-14,200.52
4463,264483,2015-03-31,260.7
4464,264484,2015-04-10,1603.96
4465,264484,2015-04-03,978.18
4466,264485,2015-04-16,1605.88
4467,264485,2015-04-28,1204.41
4468,264485,2015-03-10,936.96
4469,264485,2015-03-27,546.94
4470,264485,2015-04-03,927.42
4471,264486,2015-04-22,277.32
4472,264486,2015-04-08,4468.34
4473,264487,2015-04-03,8928.66
4474,264454,2015-05-11,196
4475,264488,2015-03-26,9440
4476,264488,2015-03-26,9440
4477,264489,2015-02-26,223.24
4478,264489,2015-03-05,223.24
4479,264490,2015-09-02,5400
4480,264491,2015-04-24,18635.98
4481,264492,2015-05-26,1144
4482,264494,2015-04-27,1019.88
4483,264495,2015-06-23,380.4
4484,264495,2015-08-22,380.4
4485,261749,2015-03-18,0
4486,261749,2015-03-04,0
4487,261749,2015-03-26,0
4488,261749,2015-03-17,0
4489,264091,2015-02-27,177
4490,264092,2015-03-27,354
4491,264089,2015-02-27,811
4492,264323,2015-03-31,8503.75
4493,264496,2015-06-12,6916
4494,264496,2015-07-31,6916
4495,264498,2015-04-28,715.53
4496,264498,2015-03-11,18.92
4497,264498,2015-02-20,63.52
4498,264498,2015-04-07,103.02
4499,264498,2015-04-06,830.18
4500,264498,2015-03-23,1956.68
4501,264498,2015-03-11,1687.95
4502,264498,2015-03-11,441.2
4503,264499,2015-03-18,283.46
4504,264499,2015-03-19,16648.75
4505,264499,2015-03-04,6904.68
4506,264499,2015-04-20,12300.55
4507,264499,2015-04-27,3672.45
4508,264499,2015-04-23,1571.5
4509,264500,2015-04-27,23308.25
4510,264500,2015-03-25,6659.5
4511,264500,2015-03-18,204.95
4512,264500,2015-03-23,1213.12
4513,264501,2015-04-08,133.5
4514,253690,2015-03-14,2074.28
4515,253690,2015-03-18,1037.14
4516,264502,2015-03-31,41.44
4517,264502,2015-03-12,175.5
4518,264503,2015-04-10,5981.08
4519,264503,2015-04-23,2990.54
4520,264503,2015-05-27,8971.62
4521,264503,2015-04-06,80.4
4522,264503,2015-03-31,147.9
4523,264504,2015-05-04,1857.96
4524,264504,2015-03-17,521.37
4525,264504,2015-04-09,521.37
4526,264504,2015-05-04,521.37
4527,264504,2015-06-05,521.37
4528,264505,2015-03-25,436.2
4529,264505,2015-03-31,436.2
4530,264506,2015-09-24,16.5
4531,264506,2015-03-31,5142
4532,264506,2015-04-10,12542.3
4533,264507,2015-03-21,18.4
4534,264508,2015-03-17,1297.16
4535,264509,2015-02-19,0
4536,264510,2015-07-28,12540
4537,264511,2015-03-04,0
4538,264512,2015-03-03,0
4539,264513,2015-02-27,0
4540,264514,2015-02-27,0
4541,264516,2015-03-03,0
4542,264518,2015-04-21,2554.99
4543,264519,2015-04-10,986.5
4544,264520,2015-03-23,132.85
4545,264515,2015-02-25,0
4546,264515,2015-02-25,0
4547,264521,2015-03-11,4751.68
4548,264521,2015-03-11,3563.76
4549,264522,2015-02-25,2259.4
4550,264522,2015-02-25,250
4551,264522,2015-02-25,257
4552,264522,2015-02-25,21.7
4553,264523,2015-03-09,3563.76
4554,264524,2015-03-23,0
4555,264524,2015-03-24,0
4556,264524,2015-03-23,0
4557,264524,2015-03-25,0
4558,264524,2015-03-25,0
4559,264524,2015-03-25,0
4560,264524,2015-03-25,0
4561,264525,2015-03-16,29.94
4562,264525,2015-03-03,4.6
4563,264525,2015-04-02,687.9
4564,264525,2015-03-12,42.14
4565,264525,2015-03-30,42.14
4566,264525,2015-04-30,42.14
4567,264525,2015-03-18,2718
4568,264526,2015-02-18,648.4
4569,264528,2015-03-26,1444.59
4570,264528,2015-03-30,445.18
4571,264529,2015-03-31,248.07
4572,264530,2015-03-24,3125
4573,264531,2015-05-01,1548.27
4574,264531,2015-06-05,1032.18
4575,264531,2015-03-04,792.5
4576,264531,2015-04-30,148.8
4577,264532,2015-04-10,2225.36
4578,264533,2015-03-24,735.12
4579,264533,2015-03-24,233.19
4580,264451,2015-04-07,18886.32
4581,264534,2015-02-27,3640
4582,264535,2015-02-26,10152
4583,264535,2015-02-26,7020
4584,264536,2015-03-14,19040
4585,264537,2015-02-24,3020
4586,264538,2015-03-06,1530
4587,264540,2015-03-06,2400
4588,264539,2015-05-19,18360
4589,264541,2015-04-27,3640
4590,264539,2015-05-19,18360
4591,264542,2015-04-16,3640
4592,253690,2015-03-19,7409.46
4593,264543,2015-04-07,3640
4594,264311,2015-03-04,1222.8
4595,264544,2015-03-30,3640
4596,264545,2015-03-23,3640
4597,264546,2015-03-13,3640
4598,264547,2015-03-31,559.39
4599,264548,2015-02-27,3640
4600,264551,2015-03-09,1530
4601,264552,2015-02-26,10152
4602,264553,2015-05-19,1544
4603,264554,2015-07-29,13972
4604,264554,2015-08-10,11976
4605,264554,2015-08-19,9980
4606,264554,2015-08-28,12974
4607,264554,2015-09-10,14970
4608,264554,2015-09-18,8982
4609,264554,2015-09-25,14970
4610,258745,2015-06-30,1493
4611,258745,2015-06-30,1493
4612,258745,2015-07-14,2986
4613,258745,2015-07-10,2986
4614,258745,2015-07-24,2986
4615,264274,2015-03-13,6495.36
4616,253690,2015-03-11,5826.1
4617,253690,2015-03-11,873.36
4618,253690,2015-03-06,4632.18
4619,253690,2015-03-13,1544.06
4620,264555,2015-03-27,3590
4621,264555,2015-03-27,3590
4622,264556,2015-04-23,720
4623,263704,2015-02-18,3362.22
4624,260985,2015-04-01,28200
4625,260985,2015-04-01,28200
4626,260985,2015-07-31,28200
4627,260985,2015-07-31,28200
4628,260985,2015-07-31,28200
4629,264557,2015-02-19,2241.48
4630,264558,2015-02-25,677.82
